id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3084671,Peace in the Heart of the Mission,858971,Blyth,,Mission,37.75945591875145,-122.42151299463204,Entire home/apt,295,3,7,2017-11-09,0.16,1,0
16710334,Private room in the Mission,849984,Gentian,,Mission,37.76789952281488,-122.42556612941551,Private room,60,7,7,2017-11-11,0.58,1,1
7011472,"Sunny, comfortable room in a newly renovated home!",846924,Chris,,Mission,37.75642094481615,-122.41711073300334,Private room,51,5,10,2017-07-02,0.34,1,0
1931788,Room in Large Flat in the Mission,836750,Jim,,Mission,37.751679761232865,-122.41979235071805,Private room,135,2,64,2017-10-21,1.77,1,86
1814061,Modern luxury; Noe Valley pvt flat,820856,Dave,,Mission,37.75110161115565,-122.4241432414099,Entire home/apt,150,7,8,2017-11-17,0.16,1,61
1944564,Splendid Artist Residency,812141,Brian,,Mission,37.76428759381807,-122.4127553500595,Entire home/apt,169,3,111,2017-12-18,2.27,1,302
6662521,Sunny family friendly apartment near Dolores Park,782824,Maria,,Mission,37.75757262876434,-122.42522639899632,Entire home/apt,360,5,3,2017-06-23,0.10,1,21
13863669,Charming house in the Mission,155839,Austin,,Mission,37.7599551383521,-122.42410641814496,Entire home/apt,325,2,37,2017-12-08,2.10,1,45
8105974,"Sunny&Quiet 2BDR loft, Top location",155250,Simone,,Mission,37.75842277948365,-122.41195979162421,Entire home/apt,358,4,18,2017-11-25,0.63,1,40
663623,Grand victorian flat in mission SF,119920,,,Mission,37.75797189009472,-122.40960183123221,Entire home/apt,240,2,9,2017-10-30,0.22,1,15
12255334,Modern bright Mission Dolores apt,117615,Christina,,Mission,37.76766434626768,-122.4245912616386,Entire home/apt,220,2,8,2016-10-03,0.38,1,0
621292,November Dolores Park Sublet,115340,Kelly,,Mission,37.76111245604695,-122.41716595241279,Entire home/apt,149,28,9,2017-12-01,0.14,1,223
2611820,Mission 1 Bed Apt + Bed in Liv Rm 4 Blocks to BART,101521,Red,,Mission,37.75931575467627,-122.42120848998827,Entire home/apt,190,3,14,2017-08-10,0.30,1,364
11802948,Family Victorian in The Mission,98733,David + Tina,,Mission,37.75136259510635,-122.4135300780978,Entire home/apt,275,4,11,2017-08-21,1.73,1,93
7805578,Chic House & Garden in the Mission,92930,Windy,,Mission,37.75673561044919,-122.411087685086,Entire home/apt,324,3,5,2017-09-27,0.18,1,0
23540,Modern in-Law Unit in the Happening,92400,Daniel & Svetlana,,Mission,37.75065032945569,-122.41983820914385,Entire home/apt,225,3,69,2018-01-01,0.73,1,164
6600081,CLOUD 9: Bright-Modern-Super Clean :),75978,Del,,Mission,37.753004348441664,-122.40394296637496,Private room,95,3,138,2018-01-03,4.40,2,156
4614763,Modern Private Lair: Trendy Mission,75978,Del,,Mission,37.75300726990606,-122.4040496024233,Entire home/apt,175,3,225,2017-12-28,6.01,2,171
19040,Mission Garden Retreat,72731,David,,Mission,37.76348966609621,-122.41517400287555,Private room,188,5,215,2017-11-11,2.25,1,0
14125,Gallery Residence,55475,Olivia,,Mission,37.75490669862631,-122.42245501922534,Entire home/apt,215,3,80,2017-12-08,0.82,1,342
13333552,Renovated 1 BR apt on best block in the Mission,46364,Ashley,,Mission,37.76222900539704,-122.42228518869,Entire home/apt,175,3,9,2017-03-05,0.47,1,0
11442567,Central Mission Potrero 1BED-1BATH,38836,Bernat,,Mission,37.76515227015254,-122.40583777436768,Entire home/apt,114,30,6,2018-01-06,0.82,3,361
10251,Victorian Suite in Inner Mission,35199,Roman & Sarah,,Mission,37.75874294929672,-122.4132720164374,Entire home/apt,240,3,270,2017-12-25,2.66,1,333
15346313,Modern 3 br eco smart home in the heart of Mission,24910,Maria,,Mission,37.75646677903363,-122.41643910233668,Entire home/apt,400,3,18,2017-08-22,1.20,1,54
8763529,Bunk bed in the Treat Street Clubhouse,23278,Zain And Duncan,,Mission,37.75789289528069,-122.41316979495794,Shared room,55,2,104,2017-12-24,3.85,8,70
8763366,Bunk bed in the Treat Street Clubhouse,23278,Zain And Duncan,,Mission,37.75830083248768,-122.41280003483934,Shared room,55,2,112,2017-12-20,4.14,8,55
8763620,Bunk bed in the Treat Street Clubhouse,23278,Zain And Duncan,,Mission,37.75818093961102,-122.41287546680559,Shared room,33,30,66,2017-12-10,2.41,8,86
5253439,Bunk bed in the Treat Street Clubhouse,23278,Zain And Duncan,,Mission,37.75783385768747,-122.41308739688182,Shared room,33,30,112,2017-11-23,3.16,8,90
5196399,Bunk bed in the Treat Street Clubhouse,23278,Zain And Duncan,,Mission,37.756868701567335,-122.41460319379993,Shared room,55,2,155,2017-12-11,4.33,8,72
8763407,Bunk bed in the Treat Street Clubhouse,23278,Zain And Duncan,,Mission,37.7580965110198,-122.41388441647366,Shared room,55,2,126,2017-12-25,4.64,8,77
5299538,Bunk bed in the Treat Street Clubhouse,23278,Zain And Duncan,,Mission,37.75667816226494,-122.41470328694164,Shared room,33,30,96,2017-11-06,2.71,8,87
5299461,Bunk bed in the Treat Street Clubhouse,23278,Zain And Duncan,,Mission,37.758525935232775,-122.4133371000983,Shared room,55,2,142,2017-12-26,4.00,8,74
856123,Mission Penthouse Master Suite,16382,Mark,,Mission,37.76220649847767,-122.41989540417708,Private room,177,28,40,2018-01-02,0.75,2,177
4987668,Petite room in my Mission Penthouse,16382,Mark,,Mission,37.76034674405164,-122.4194064366309,Private room,114,28,22,2018-01-01,0.65,2,163
2188976,Private 1BR in Mission Victorian,10135,Jason,,Mission,37.76456492966766,-122.41383226651595,Private room,101,1,225,2018-01-02,4.69,5,55
2198399,Roomy 1BR in Mission Victorian,10135,Jason,,Mission,37.765145973080585,-122.41607577870909,Private room,99,1,246,2018-01-07,5.17,5,65
2188919,Large 1BR in Mission Victorian,10135,Jason,,Mission,37.76602127962722,-122.4165000530868,Private room,99,1,188,2018-01-01,3.92,5,65
2183138,4BR Mission Victorian House,10135,Jason,,Mission,37.76740963559629,-122.41466329052969,Entire home/apt,450,2,30,2017-11-25,0.62,5,49
2182851,Spacious 1BR in Mission Victorian,10135,Jason,,Mission,37.76521164953973,-122.41652932847575,Private room,105,1,256,2018-01-06,5.31,5,65
13702,"Master Bdrm, Priv Bath & Fireplace",7287,Alexander,,Mission,37.75394693632594,-122.41049376591872,Private room,120,2,28,2017-11-10,0.29,1,95
1550913,Modern townhouse a block from BART!,497158,Seth And Alexa,,Mission,37.752415420210944,-122.41957494668358,Entire home/apt,199,5,95,2017-12-10,1.79,1,141
15470227,1 BR Cottage Close to Mission Awesomeness,487372,Rachel,,Mission,37.759585813647796,-122.41000109683404,Entire home/apt,185,2,11,2017-12-27,0.76,1,68
20818360,Entire 3 level loft in Sunny Mission district,456552,Santiago,,Mission,37.758326659029656,-122.41330055157594,Entire home/apt,214,3,1,2017-10-24,0.38,2,0
20997356,Amazing gallery studio in the Mission,456552,Santiago,,Mission,37.759934735956165,-122.41241330124103,Entire home/apt,125,2,8,2018-01-07,2.55,2,61
19953455,Sunny apartment in the heart of Mission district!,453874,Rebecca,,Mission,37.75188788279188,-122.41465459054334,Entire home/apt,109,3,1,2018-01-02,1,1,0
3028924,Private room & private bath in a charming SF home,431215,Rahul,,Mission,37.763701600336894,-122.41003887238104,Private room,125,2,26,2017-12-02,1.38,1,0
16846851,Spacious Bedroom in the Mission,427156,Tania,,Mission,37.757732110264406,-122.41043046938202,Private room,125,1,5,2017-11-22,0.53,2,0
1589770,Private room in our Mission cottage,413788,Pamela,,Mission,37.75981802151309,-122.4169246090541,Private room,75,3,14,2017-12-15,3.21,2,64
501057,Spacious 2BR Mission home close to 24th st,407871,Penelope,,Mission,37.749461512033335,-122.40916943727592,Entire home/apt,325,2,40,2017-12-25,0.59,1,5
11929806,Large bedroom in beautiful Victorian in SF Mission,390362,David,,Mission,37.75802513613258,-122.40977862466657,Private room,150,1,15,2017-01-13,0.94,1,0
21233359,Huge 3000+ sq ft modern condo with penthouse deck,359544,Charlie,,Mission,37.76775044336688,-122.40801498748573,Entire home/apt,2450,4,3,2017-10-14,0.99,1,0
9593326,New! Roomy modern Mission flat w king bed & SONOS,340977,Jonathan,,Mission,37.751603639959235,-122.41632551701308,Entire home/apt,205,3,13,2018-01-01,1.59,1,2
1584021,2 Bedroom on Mission's best block,339788,Brett,,Mission,37.766626406415554,-122.42019547057853,Entire home/apt,395,5,114,2017-08-20,2.15,1,229
68239,Beautiful 1bdr apt by Dolores Park in Mission,337833,Felipe,,Mission,37.754257255490174,-122.42386605698998,Entire home/apt,326,1,33,2017-12-16,0.40,1,245
2074584,Clean and Modern Mission Cottage,301914,Autumn And Richie,,Mission,37.76494551427171,-122.4205756601792,Entire home/apt,206,3,152,2018-01-01,3.14,1,40
8739,"Mission Sunshine, with Private Bath",7149,Ivan & Wendy,,Mission,37.75918889708064,-122.42236687240562,Private room,139,1,548,2018-01-01,5.33,2,155
27028,Secret Mission Garden,7149,Ivan & Wendy,,Mission,37.76097556330237,-122.4215807919612,Private room,165,1,19,2017-11-11,0.58,2,0
6601839,Quiet 1 bedroom in the Mission,144743,Michelle,,Mission,37.756431988905355,-122.42328926080039,Entire home/apt,102,14,1,2016-11-29,0.07,1,0
57676,"Bartlett Gardens: Spacious, bright!",142882,Jessica And Sebouh,,Mission,37.75762488503674,-122.41932566984038,Private room,99,2,82,2017-11-12,1.00,4,332
63405,Private Suite in Mission,142882,Jessica And Sebouh,,Mission,37.75399608902932,-122.41770632143597,Entire home/apt,125,2,168,2017-12-03,2.04,4,335
187730,Bohemian Rhapsody in the Mission,142882,Jessica And Sebouh,,Mission,37.757567277655575,-122.41939471332492,Private room,75,3,78,2017-11-20,1.00,4,304
78651,Heart of the Mission: Hot spot,142882,Jessica And Sebouh,,Mission,37.756154097298165,-122.41927153123532,Private room,75,3,59,2017-10-06,0.73,4,362
1864924,Liberty Hill Haven,127367,Annette,,Mission,37.756951093239806,-122.4226835248183,Entire home/apt,170,30,3,2016-08-08,0.09,25,284
7914711,Champs Elysees,127367,Annette,,Mission,37.761784410112,-122.42216299739654,Entire home/apt,120,30,1,2017-04-22,0.11,25,365
7915270,Dolce Vita,127367,Annette,,Mission,37.7630822602608,-122.42155139062326,Entire home/apt,100,30,2,2017-10-31,0.34,25,247
676228,Separate unit w/ private entry&bath!,2645901,Jeremy & Laura,,West of Twin Peaks,37.72858746353459,-122.45451815827026,Entire home/apt,110,2,305,2017-12-30,4.70,2,322
2154122,Modern 3Bedrm HOUSE W/Stunning View,10992775,George,,West of Twin Peaks,37.73643805604677,-122.45665810634524,Entire home/apt,450,3,14,2017-06-10,0.29,1,360
4305042,The Perfect SF Getaway,22347599,Joel & Mel,,West of Twin Peaks,37.74301451452373,-122.45920872347635,Entire home/apt,189,2,102,2018-01-01,2.77,1,172
7581918,A Marvel in Mount Davidson,39753874,Rani,,West of Twin Peaks,37.728667984559664,-122.46495675699764,Entire home/apt,115,2,122,2018-01-02,4.12,1,327
10023678,"Gorgeous 3 BR 2 lvl, fabulous neighborhood & views",51468401,Ashima,,West of Twin Peaks,37.73410176443652,-122.4487630551944,Entire home/apt,299,3,1,2017-01-02,0.08,1,0
15166182,Luxurious work or vacation rental 1300 sq ft,54217986,Janet,,West of Twin Peaks,37.73936475869499,-122.45944689865853,Entire home/apt,135,3,37,2017-11-13,2.41,2,360
21812971,"Spacious, Stunning and Renovated Miraloma Home",154264786,Hoa,,West of Twin Peaks,37.73916426657994,-122.44965847037231,Entire home/apt,399,3,2,2017-11-22,1.18,2,323
22017605,Large studio on quiet side of building,160778191,Andrew,,West of Twin Peaks,37.72478948110835,-122.455480027996,Entire home/apt,100,1,3,2018-01-03,3,1,69
10520808,Gorgeous 2 floors (2000 sq ft) house with views.,54217986,Janet,,West of Twin Peaks,37.73904775088571,-122.45960216862524,Entire home/apt,800,5,0,,,2,362
18473152,San Francis Wood Hidden Jewel.,59100474,Natasha,,West of Twin Peaks,37.736647020340946,-122.46187881463125,Private room,171,2,0,,,2,365
10992918,Stunning San Francisco Home!!!,57040151,Maddie,,West of Twin Peaks,37.73335427544388,-122.46133011392803,Entire home/apt,700,1,0,,,1,0
20010699,New Large San Francisco Home - City Center,22376504,Jennifer,,West of Twin Peaks,37.7355112120395,-122.45968748749947,Entire home/apt,3800,7,0,,,1,180
22098989,Large 2 Bedroom In-Law,161203047,Victoria,,West of Twin Peaks,37.74555280908456,-122.45787404091128,Entire home/apt,180,1,0,,,3,178
22467460,Cozy Bedroom in Forest Hill,161203047,Victoria,,West of Twin Peaks,37.746407325047635,-122.45778401709933,Private room,80,1,0,,,3,168
22584903,The Hommie 2,125180594,Kim,,West of Twin Peaks,37.742660006001984,-122.46853809405982,Private room,100,1,0,,,2,352
12957659,"3BR/3BA w/views, 2500 sq ft",39740662,Tracey,,West of Twin Peaks,37.73021685064625,-122.45565257312043,Entire home/apt,299,3,0,,,2,0
15720967,"Private, Spacious Zen-Like Studio Bedroom/Bathroom",79406824,Gregg A.,,West of Twin Peaks,37.74082457472481,-122.45883993607048,Private room,115,30,0,,,2,45
19314234,Rare Spanish Mediterranean Villa | A LUXE home,110244260,Ramzi,,West of Twin Peaks,37.73932828920436,-122.45972438720187,Entire home/apt,2000,7,0,,,2,10
22068304,Cozy 2 bedroom In-Law in Forest Hill,161203047,Victoria,,West of Twin Peaks,37.745911637235864,-122.45853082850869,Entire home/apt,185,1,3,2017-12-31,3,3,162
19458060,Lightfilled home with view and private bedroom,136476042,Shannon,,West of Twin Peaks,37.74094536716482,-122.46195726461643,Private room,110,1,19,2017-12-10,2.95,1,87
21281846,The Hommie San Francisco,125180594,Kim,,West of Twin Peaks,37.74267122945369,-122.46872219598468,Private room,100,1,13,2018-01-09,7.36,2,80
18777731,Charming Sherwood Forest Private Apt,110244260,Ramzi,,West of Twin Peaks,37.73735827775086,-122.46124784028167,Entire home/apt,225,2,16,2017-12-28,2.11,2,347
20681294,West Portal Private Bedroom & Bathroom,108932297,Kristin,,West of Twin Peaks,37.73997525588601,-122.46960334958362,Private room,125,1,3,2017-11-06,0.83,1,88
20762414,Upscale Neighborhood w/parking,108691284,Nadya,,West of Twin Peaks,37.74486291360726,-122.45682928822036,Entire home/apt,320,1,19,2017-12-31,5.23,1,314
16480847,Cloud360,108195813,Michele,,West of Twin Peaks,37.73551911952917,-122.45193043161804,Entire home/apt,92,1,55,2017-12-22,4.40,1,61
17709514,"Large SF Apartment w/views, parking",106428046,Rich,,West of Twin Peaks,37.729924834131346,-122.46300332538411,Entire home/apt,400,2,3,2017-08-30,0.32,1,169
20361588,"Private 1 Bdrm Apt, Free Parking, Near HW 280/101",104809788,Elyssa,,West of Twin Peaks,37.72815390370162,-122.46153757637268,Entire home/apt,225,2,10,2017-12-31,2.33,1,89
20012065,"Family home in SF, two floors, 2br 2ba, sleeps 4+",134990994,Samuel,,West of Twin Peaks,37.74558618742461,-122.45882006294016,Entire home/apt,300,1,1,2017-08-13,0.20,1,3
15207940,Cozy San Francisco experience in Westwood Park!,96602297,Ha,,West of Twin Peaks,37.72922569249704,-122.46063331051892,Private room,88,1,71,2017-11-28,4.53,1,352
15208293,Gracious Home Nestled In Prestigious Forest Hills,79406824,Gregg A.,,West of Twin Peaks,37.74260178612995,-122.45936011776105,Entire home/apt,280,30,1,2016-10-28,0.07,2,88
15636322,Restful San Francisco experience in Westwood Park!,78151199,Trung (AJ),,West of Twin Peaks,37.729300795378606,-122.4592598952303,Private room,86,1,49,2017-12-02,3.39,1,0
13313452,"Luxury Home w/large yard, parking, laundry, Muni..",75245228,Candice,,West of Twin Peaks,37.74570746450006,-122.4569147453612,Entire home/apt,600,2,3,2017-11-10,0.16,1,0
17346342,Perfectly located private modern room in SF,116621529,Anna,,West of Twin Peaks,37.72660603341654,-122.46305356339337,Private room,71,2,18,2017-11-20,1.82,1,80
15005046,"1 BD beauty w/pkg, 15 min to dwnt",94659320,Irina And Gregory,,West of Twin Peaks,37.7332946733691,-122.458348397682,Entire home/apt,180,2,104,2018-01-05,6.51,1,128
18139592,Peaceful West Portal Home Perfect for Families,89194047,Mary,,West of Twin Peaks,37.743025300401236,-122.46270563356622,Entire home/apt,225,3,1,2017-07-09,0.16,1,4
14884457,"Private room(White)near CCSF, easy parking, quiet.",86083871,Kina,,West of Twin Peaks,37.729177767866766,-122.45663522633667,Private room,58,30,14,2017-12-10,0.86,4,194
14869325,"Private room(Red) near CCSF, easy parking, quiet.",86083871,Kina,,West of Twin Peaks,37.72767161932435,-122.45857650625173,Private room,58,30,3,2017-08-16,0.20,4,187
14726839,"Perfect Room near CCSF, easy parking, quiet, cozy.",86083871,Kina,,West of Twin Peaks,37.72728101979723,-122.45804828726315,Private room,68,30,13,2017-11-04,0.78,4,365
14841442,"Private room(Green)near CCSF, easy parking, quiet.",86083871,Kina,,West of Twin Peaks,37.727854973168064,-122.45790846639913,Private room,58,30,10,2016-12-31,0.61,4,344
14168466,Robinhood in Sherwood Forest,85743611,Kristin,,West of Twin Peaks,37.737469286372,-122.45491502650967,Private room,90,1,31,2017-11-06,1.79,1,0
10333567,K's Place,53177503,Catherine,,West of Twin Peaks,37.72398069150185,-122.4563677461744,Private room,90,2,39,2017-12-18,2.59,1,359
9346930,Spacious apartment in heart of San Francisco,48509044,Dmitriy,,West of Twin Peaks,37.72876534183578,-122.46142648623686,Entire home/apt,99,3,52,2017-12-29,2.13,1,180
18449966,A real gem in San Francis Wood/ West Portal area,59100474,Natasha,,West of Twin Peaks,37.73715600147081,-122.46199799346986,Private room,150,2,16,2017-10-24,1.95,2,365
15051965,Designers' Garden Retreat,56666480,Bassel,,West of Twin Peaks,37.74324823056622,-122.46905875225163,Entire home/apt,125,2,66,2018-01-01,4.13,1,352
12971987,Private Serene Suite / Bath STR-(PHONE NUMBER HIDDEN),39740662,Tracey,,West of Twin Peaks,37.73075346524521,-122.45601659173268,Entire home/apt,123,4,20,2017-11-09,1.02,2,0
11023703,"Large Private Room in SF, plenty of street parking",38788552,Max,,West of Twin Peaks,37.7342800505798,-122.44950926018332,Private room,120,3,99,2017-12-30,4.25,1,0
6423158,Mediterranean style private studio,33511564,Alice,,West of Twin Peaks,37.731303384999315,-122.46152008396278,Entire home/apt,139,2,195,2018-01-02,6.08,1,320
17434665,Large Modern Studio in Great Neighborhood,32614449,Steve,,West of Twin Peaks,37.742244024226665,-122.4583845152593,Entire home/apt,160,4,40,2018-01-06,4.23,1,303
21028247,Spacious 2 BR in San Francisco. Views! Parking!,28932312,Liliya And Alexander,,West of Twin Peaks,37.72735987406295,-122.46255989297455,Entire home/apt,179,3,4,2018-01-01,1.26,2,362
8472927,Spacious charming 1 bedroom suite!,28932312,Liliya And Alexander,,West of Twin Peaks,37.72799688398316,-122.46162136006247,Entire home/apt,144,3,38,2016-10-29,1.46,2,363
21123883,Beautiful House in Westwood Highland neighborhood,27762865,Sharon,,West of Twin Peaks,37.733081405070834,-122.45521919577948,Private room,180,1,5,2018-01-01,5,1,167
5616609,Cozy studio with Private entrance,27289856,Kevin,,West of Twin Peaks,37.74035266735406,-122.45318830336936,Private room,141,2,91,2017-11-09,2.66,1,89
19747001,Room with a view!,27104005,John,,West of Twin Peaks,37.73957805536316,-122.44955785947975,Private room,75,2,5,2017-09-23,1.01,1,0
14631715,"Private entry 1BR/BA suite, parking, quiet retreat",26710307,Jennifer,,West of Twin Peaks,37.73872667243323,-122.46698744608484,Private room,135,30,18,2017-08-21,1.13,1,90
18391536,Elegant Private Suite in Miraloma Park w/ Parking,26687266,Heather,,West of Twin Peaks,37.74321275309784,-122.45466594130853,Private room,135,1,51,2018-01-08,6.95,1,156
20133443,Private bed and bath in the quiet Twin Peaks area,35845424,Audrey,,West of Twin Peaks,37.74507318803676,-122.4533284202804,Private room,55,1,3,2017-08-09,0.57,1,0
4105694,"2 BR + Den, 1.5 Ba; Quiet Area",21299098,Jimmy,,West of Twin Peaks,37.73462648636633,-122.45865992179095,Entire home/apt,200,2,27,2017-09-19,0.68,1,81
3441517,Charming Bright Garden Studio,17343648,Judith,,West of Twin Peaks,37.74332630547714,-122.45074328784993,Entire home/apt,145,3,75,2018-01-02,3.17,1,324
4394753,SF home in unique hilltop setting!!,16923251,Brendan,,West of Twin Peaks,37.73527883409374,-122.45223403215263,Entire home/apt,250,2,1,2016-10-09,0.07,1,362
21457958,Perfect family-friendly home for exploring SF,16089815,Colby,,West of Twin Peaks,37.74266969904048,-122.45086603874344,Entire home/apt,400,4,1,2018-01-02,1,1,8
17603219,"Modern Home w/ VIEWS of twin peaks, DT and bay!",14281063,,,West of Twin Peaks,37.738259591599096,-122.44372192379487,Entire home/apt,350,2,3,2018-01-01,0.47,1,61
3757993,Charming Updated SF Bungalow,19238372,Jeanine,,West of Twin Peaks,37.72681743925652,-122.45962222156648,Private room,115,7,13,2017-11-27,0.43,1,271
15985008,Modern garden-view studio apartment w/free parking,13303946,Satish,,West of Twin Peaks,37.74070023372309,-122.45179970886709,Entire home/apt,147,2,70,2018-01-04,13.46,1,192
4856290,2BR&1.5Bath+a Shared Secret Room,12849180,Sahar,,West of Twin Peaks,37.74471238899096,-122.4531372683697,Private room,250,1,1,2017-08-14,0.20,2,364
2387068,"Comfortable, Convenient, Parking",12192591,Peg,,West of Twin Peaks,37.72642728416991,-122.4617543783039,Private room,80,2,49,2017-08-18,1.06,1,328
19100435,"Light-drenched, Gorgeous, Spacious, Ocean view.",11082558,Sydney,,West of Twin Peaks,37.73820522657758,-122.45837929475914,Entire home/apt,200,6,2,2017-07-31,0.35,1,37
5144482,Gorgeous & stylish unit w/parking,8146166,Michelle,,West of Twin Peaks,37.74457862997965,-122.46284318333825,Entire home/apt,139,2,171,2017-11-06,5.33,2,249
8351923,Cozy Garden Unit with All Amenities,8146166,Michelle,,West of Twin Peaks,37.74287650074765,-122.4614685643413,Entire home/apt,99,1,164,2017-11-03,5.81,2,257
2374267,Large Modern San Francisco Home,11298613,Leslie,,West of Twin Peaks,37.73547603028438,-122.44709933938464,Private room,395,3,6,2017-05-23,0.14,1,0
4873669,SF Very Large private apartment with views/parking,7895922,Rich And Rose,,West of Twin Peaks,37.730070307082535,-122.4640665106693,Entire home/apt,175,2,4,2017-01-23,0.25,6,354
4752055,Master bedroom w/half bath WiFi/Cable TV,7895922,Rich And Rose,,West of Twin Peaks,37.73071795074815,-122.46448889990391,Private room,90,1,23,2017-02-17,0.62,6,357
4607282,SF 2 BDR 1.5 bath Apartment w/Ocean Views parking,7895922,Rich And Rose,,West of Twin Peaks,37.72944484296452,-122.46475454177387,Entire home/apt,250,2,8,2017-12-28,0.25,6,354
11605954,SF 3 bedroom 1.5 bath apartment w/views & parking,7895922,Rich And Rose,,West of Twin Peaks,37.72886796534023,-122.46212675396345,Entire home/apt,350,2,26,2017-11-26,1.31,6,354
4565098,SF Large bedroom queen w/deck access WiFi/Cable,7895922,Rich And Rose,,West of Twin Peaks,37.72913708458345,-122.46300824387225,Private room,125,2,23,2017-03-25,0.73,6,361
4576416,SF Guest room Close to MUNI/WiFi/Cable TV,7895922,Rich And Rose,,West of Twin Peaks,37.72941917430313,-122.46354009714274,Private room,90,2,26,2017-02-13,0.83,6,135
4429527,Cozy & quiet 1BR in West Portal,7813710,Selim,,West of Twin Peaks,37.738541129039234,-122.46608251212176,Entire home/apt,120,2,45,2017-11-12,1.37,1,329
1392204,HISTORIC HOME Private SUITE & BATH Parking,7526456,Dee,,West of Twin Peaks,37.733507520465864,-122.46056613217576,Private room,99,2,160,2017-11-11,2.95,2,361
1421937,MAJESTIC Ocean Views HISTORIC HOME Pvt Bdrm & Bath,7526456,Dee,,West of Twin Peaks,37.73310152906766,-122.4606363469819,Private room,112,2,130,2017-12-17,2.43,2,364
17979286,Cozy Studio with Garden 20 minutes from SFO,7198062,Georgina,,West of Twin Peaks,37.732303842298684,-122.46017943691238,Entire home/apt,125,2,32,2017-11-26,3.47,1,359
14773919,PRIVATE STUDIO WITH PANORAMIC VIEW,9193625,Terry,,West of Twin Peaks,37.73650109474243,-122.454130544914,Private room,97,3,37,2017-12-19,2.83,1,151
1785463,Burgundy Room: OceanView+Breakfast+Parking+3 baths,5565510,Lulu,,West of Twin Peaks,37.73400878510072,-122.46474911631688,Private room,47,2,105,2018-01-02,2.04,5,345
2126868,Jungle Room: Breakfast + Parking + 3 Bathrooms,5565510,Lulu,,West of Twin Peaks,37.733765804504934,-122.46429039724381,Private room,42,2,138,2017-12-29,2.84,5,358
1125079,Brown Bedroom: Ocean View+Breakfast+Parking+3 bath,5565510,Lulu,,West of Twin Peaks,37.73446387285534,-122.46454635034723,Private room,49,2,85,2017-11-15,1.51,5,363
5650515,Studio Small Window: Breakfast+Parking+3 Bathrooms,5565510,Lulu,,West of Twin Peaks,37.73591156729537,-122.46461440397232,Private room,30,3,51,2017-12-29,1.50,5,332
3992022,Hand-PaintedMural:ParkView+Breakfast+Parking+3bath,5565510,Lulu,,West of Twin Peaks,37.73531929577014,-122.46429460671335,Private room,47,2,65,2017-11-21,1.61,5,332
16132666,"Charming, Central, Secluded Room",5432863,Suzanne,,West of Twin Peaks,37.748438995779324,-122.46008154225461,Private room,110,3,17,2017-08-13,1.47,1,0
21765928,Private Guest Suite - Business or Family Travel,6558128,Caroline,,West of Twin Peaks,37.741347598860656,-122.46425649543899,Entire home/apt,250,1,4,2018-01-05,4,1,69
1170626,San Francisco home away from home!,6409131,Mike,,West of Twin Peaks,37.739048908693526,-122.46194525755581,Entire home/apt,220,10,39,2017-07-28,0.74,1,223
1641060,Perfect West Portal Private Suite! ,6869592,Sharon,,West of Twin Peaks,37.73931556209762,-122.46211133503441,Entire home/apt,225,3,48,2017-11-09,0.93,2,336
1261122,Perfect West Portal Private Suite!,6869592,Sharon,,West of Twin Peaks,37.7346056641421,-122.46861543744009,Entire home/apt,130,3,64,2017-11-18,1.19,2,337
20424542,Cozy Studio near MUNI subway,5009045,Michael,,West of Twin Peaks,37.74406151184994,-122.45918032993876,Entire home/apt,100,2,3,2017-11-20,1.00,1,298
5037937,"Large, 3 level, 4 bedroom HOME",4884811,Janet,,West of Twin Peaks,37.73723003540772,-122.45089067578787,Entire home/apt,320,3,24,2017-09-30,0.71,1,36
21950445,San Francisco room with Excellent Hospitality!,2743072,Mark,,West of Twin Peaks,37.74281207954607,-122.45261402293087,Private room,65,2,1,2017-12-28,1,1,38
13357698,Large family friendly house in SF w/stunning views,2645901,Jeremy & Laura,,West of Twin Peaks,37.729445894542394,-122.4534760452444,Entire home/apt,700,4,4,2017-11-10,0.23,2,15
7196412,Spacious Studio near Twin Peaks!,2612804,Clara,,West of Twin Peaks,37.74602497336312,-122.4553970019224,Entire home/apt,145,2,54,2017-11-12,1.80,1,150
767506,Spacious Gem to Entertain or Relax,3807182,Jennifer,,West of Twin Peaks,37.743866929017386,-122.45374651154744,Entire home/apt,300,2,68,2017-09-25,1.11,1,206
19570849,Modern One Bedroom Suite - convenient location,1469393,Ruksakul,,West of Twin Peaks,37.74313471277877,-122.45210789272288,Entire home/apt,110,1,9,2018-01-04,4.29,1,74
280549,Bungalow Rooms with Great Views,1454829,Luise,,West of Twin Peaks,37.73773412930746,-122.44955527998941,Private room,250,1,27,2017-11-08,0.49,1,338
273960,2 BR W/Parkg MUNI  2 Major Trans Hubs Shops Cafes,1433031,Patti,,West of Twin Peaks,37.74052238748609,-122.45937778055668,Entire home/apt,110,2,78,2017-02-27,1.06,1,0
2413882,Family Friendly Spacious 4BD House,1415579,Amelie,,West of Twin Peaks,37.7349824705435,-122.44985059767212,Entire home/apt,250,2,9,2017-07-03,0.20,2,0
4709844,2 Private Rooms w/ cozy living room,1415579,Amelie,,West of Twin Peaks,37.73681188553918,-122.44925757317455,Private room,175,2,1,2015-07-12,0.03,2,365
